
# --- Starting Block: "Basic Latin","Standard ASCII." (0x0000 to 0x007F) ---
0x00000020   Symbol:    Name: SPACE
0x00010306   Symbol: 𐌆  Name: OLD ITALIC LETTER ZE
0x00010307   Symbol: 𐌇  Name: OLD ITALIC LETTER HE
0x00010308   Symbol: 𐌈  Name: OLD ITALIC LETTER THE
0x00010309   Symbol: 𐌉  Name: OLD ITALIC LETTER I
0x0001030A   Symbol: 𐌊  Name: OLD ITALIC LETTER KA
0x0001030B   Symbol: 𐌋  Name: OLD ITALIC LETTER EL
0x0001030C   Symbol: 𐌌  Name: OLD ITALIC LETTER EM
0x0001030D   Symbol: 𐌍  Name: OLD ITALIC LETTER EN
0x0001030E   Symbol: 𐌎  Name: OLD ITALIC LETTER ESH
0x0001030F   Symbol: 𐌏  Name: OLD ITALIC LETTER O
0x00010310   Symbol: 𐌐  Name: OLD ITALIC LETTER PE
0x00010311   Symbol: 𐌑  Name: OLD ITALIC LETTER SHE
0x00010312   Symbol: 𐌒  Name: OLD ITALIC LETTER KU
0x00010313   Symbol: 𐌓  Name: OLD ITALIC LETTER ER
0x00010314   Symbol: 𐌔  Name: OLD ITALIC LETTER ES
0x00010315   Symbol: 𐌕  Name: OLD ITALIC LETTER TE
0x00010316   Symbol: 𐌖  Name: OLD ITALIC LETTER U
0x00010317   Symbol: 𐌗  Name: OLD ITALIC LETTER EKS
0x00010318   Symbol: 𐌘  Name: OLD ITALIC LETTER PHE
0x00010319   Symbol: 𐌙  Name: OLD ITALIC LETTER KHE
0x0001031A   Symbol: 𐌚  Name: OLD ITALIC LETTER EF
0x0001031B   Symbol: 𐌛  Name: OLD ITALIC LETTER ERS
0x0001031C   Symbol: 𐌜  Name: OLD ITALIC LETTER CHE
0x0001031D   Symbol: 𐌝  Name: OLD ITALIC LETTER II
0x0001031E   Symbol: 𐌞  Name: OLD ITALIC LETTER UU
0x0001031F   Symbol: 𐌟  Name: OLD ITALIC LETTER ESS
0x00010320   Symbol: 𐌠  Name: OLD ITALIC NUMERAL ONE
0x00010321   Symbol: 𐌡  Name: OLD ITALIC NUMERAL FIVE
0x00010322   Symbol: 𐌢  Name: OLD ITALIC NUMERAL TEN
0x00010323   Symbol: 𐌣  Name: OLD ITALIC NUMERAL FIFTY
0x0001032D   Symbol: 𐌭  Name: OLD ITALIC LETTER YE
0x0001032E   Symbol: 𐌮  Name: OLD ITALIC LETTER NORTHERN TSE
0x0001032F   Symbol: 𐌯  Name: OLD ITALIC LETTER SOUTHERN TSE

# --- Starting Block: "Gothic" (0x10330 to 0x1034F) ---
0x00010330   Symbol: 𐌰  Name: GOTHIC LETTER AHSA
0x00010331   Symbol: 𐌱  Name: GOTHIC LETTER BAIRKAN
0x00010332   Symbol: 𐌲  Name: GOTHIC LETTER GIBA
0x00010333   Symbol: 𐌳  Name: GOTHIC LETTER DAGS
0x00010334   Symbol: 𐌴  Name: GOTHIC LETTER AIHVUS
0x00010335   Symbol: 𐌵  Name: GOTHIC LETTER QAIRTHRA
0x00010336   Symbol: 𐌶  Name: GOTHIC LETTER IUJA
0x00010337   Symbol: 𐌷  Name: GOTHIC LETTER HAGL
0x00010338   Symbol: 𐌸  Name: GOTHIC LETTER THIUTH
0x00010339   Symbol: 𐌹  Name: GOTHIC LETTER EIS
0x0001033A   Symbol: 𐌺  Name: GOTHIC LETTER KUSMA
0x0001033B   Symbol: 𐌻  Name: GOTHIC LETTER LAGUS
0x0001033C   Symbol: 𐌼  Name: GOTHIC LETTER MANNA
0x0001033D   Symbol: 𐌽  Name: GOTHIC LETTER NAUTHS
0x0001033E   Symbol: 𐌾  Name: GOTHIC LETTER JER
0x0001033F   Symbol: 𐌿  Name: GOTHIC LETTER URUS
0x00010340   Symbol: 𐍀  Name: GOTHIC LETTER PAIRTHRA
0x00010341   Symbol: 𐍁  Name: GOTHIC LETTER NINETY
0x00010342   Symbol: 𐍂  Name: GOTHIC LETTER RAIDA
0x00010343   Symbol: 𐍃  Name: GOTHIC LETTER SAUIL
0x00010344   Symbol: 𐍄  Name: GOTHIC LETTER TEIWS
0x00010345   Symbol: 𐍅  Name: GOTHIC LETTER WINJA
0x00010346   Symbol: 𐍆  Name: GOTHIC LETTER FAIHU
0x00010347   Symbol: 𐍇  Name: GOTHIC LETTER IGGWS
0x00010348   Symbol: 𐍈  Name: GOTHIC LETTER HWAIR
0x00010349   Symbol: 𐍉  Name: GOTHIC LETTER OTHAL
0x0001034A   Symbol: 𐍊  Name: GOTHIC LETTER NINE HUNDRED

# --- Starting Block: "Old Permic" (0x10350 to 0x1037F) ---
0x00010350   Symbol: 𐍐  Name: OLD PERMIC LETTER AN
0x00010351   Symbol: 𐍑  Name: OLD PERMIC LETTER BUR
0x00010352   Symbol: 𐍒  Name: OLD PERMIC LETTER GAI
0x00010353   Symbol: 𐍓  Name: OLD PERMIC LETTER DOI
0x00010354   Symbol: 𐍔  Name: OLD PERMIC LETTER E
0x00010355   Symbol: 𐍕  Name: OLD PERMIC LETTER ZHOI
0x00010356   Symbol: 𐍖  Name: OLD PERMIC LETTER DZHOI
0x00010357   Symbol: 𐍗  Name: OLD PERMIC LETTER ZATA
0x00010358   Symbol: 𐍘  Name: OLD PERMIC LETTER DZITA
0x00010359   Symbol: 𐍙  Name: OLD PERMIC LETTER I
0x0001035A   Symbol: 𐍚  Name: OLD PERMIC LETTER KOKE
0x0001035B   Symbol: 𐍛  Name: OLD PERMIC LETTER LEI
0x0001035C   Symbol: 𐍜  Name: OLD PERMIC LETTER MENOE
0x0001035D   Symbol: 𐍝  Name: OLD PERMIC LETTER NENOE
0x0001035E   Symbol: 𐍞  Name: OLD PERMIC LETTER VOOI
0x0001035F   Symbol: 𐍟  Name: OLD PERMIC LETTER PEEI
0x00010360   Symbol: 𐍠  Name: OLD PERMIC LETTER REI
0x00010361   Symbol: 𐍡  Name: OLD PERMIC LETTER SII
0x00010362   Symbol: 𐍢  Name: OLD PERMIC LETTER TAI
0x00010363   Symbol: 𐍣  Name: OLD PERMIC LETTER U
0x00010364   Symbol: 𐍤  Name: OLD PERMIC LETTER CHERY
0x00010365   Symbol: 𐍥  Name: OLD PERMIC LETTER SHOOI
0x00010366   Symbol: 𐍦  Name: OLD PERMIC LETTER SHCHOOI
0x00010367   Symbol: 𐍧  Name: OLD PERMIC LETTER YRY
0x00010368   Symbol: 𐍨  Name: OLD PERMIC LETTER YERU
0x00010369   Symbol: 𐍩  Name: OLD PERMIC LETTER O
0x0001036A   Symbol: 𐍪  Name: OLD PERMIC LETTER OO
0x0001036B   Symbol: 𐍫  Name: OLD PERMIC LETTER EF
0x0001036C   Symbol: 𐍬  Name: OLD PERMIC LETTER HA
0x0001036D   Symbol: 𐍭  Name: OLD PERMIC LETTER TSIU
0x0001036E   Symbol: 𐍮  Name: OLD PERMIC LETTER VER
0x0001036F   Symbol: 𐍯  Name: OLD PERMIC LETTER YER
0x00010370   Symbol: 𐍰  Name: OLD PERMIC LETTER YERI
0x00010371   Symbol: 𐍱  Name: OLD PERMIC LETTER YAT
0x00010372   Symbol: 𐍲  Name: OLD PERMIC LETTER IE
0x00010373   Symbol: 𐍳  Name: OLD PERMIC LETTER YU
0x00010374   Symbol: 𐍴  Name: OLD PERMIC LETTER YA
0x00010375   Symbol: 𐍵  Name: OLD PERMIC LETTER IA
0x00010376   Symbol: 𐍶  Name: COMBINING OLD PERMIC LETTER AN
0x00010377   Symbol: 𐍷  Name: COMBINING OLD PERMIC LETTER DOI
0x00010378   Symbol: 𐍸  Name: COMBINING OLD PERMIC LETTER ZATA
0x00010379   Symbol: 𐍹  Name: COMBINING OLD PERMIC LETTER NENOE
0x0001037A   Symbol: 𐍺  Name: COMBINING OLD PERMIC LETTER SII

# --- Starting Block: "Ugaritic" (0x10380 to 0x1039F) ---
0x00010380   Symbol: 𐎀  Name: UGARITIC LETTER ALPA
0x00010381   Symbol: 𐎁  Name: UGARITIC LETTER BETA
0x00010382   Symbol: 𐎂  Name: UGARITIC LETTER GAMLA
0x00010383   Symbol: 𐎃  Name: UGARITIC LETTER KHA
0x00010384   Symbol: 𐎄  Name: UGARITIC LETTER DELTA
0x00010385   Symbol: 𐎅  Name: UGARITIC LETTER HO
0x00010386   Symbol: 𐎆  Name: UGARITIC LETTER WO
0x00010387   Symbol: 𐎇  Name: UGARITIC LETTER ZETA
0x00010388   Symbol: 𐎈  Name: UGARITIC LETTER HOTA
0x00010389   Symbol: 𐎉  Name: UGARITIC LETTER TET
0x0001038A   Symbol: 𐎊  Name: UGARITIC LETTER YOD
0x0001038B   Symbol: 𐎋  Name: UGARITIC LETTER KAF
0x0001038C   Symbol: 𐎌  Name: UGARITIC LETTER SHIN
0x0001038D   Symbol: 𐎍  Name: UGARITIC LETTER LAMDA
0x0001038E   Symbol: 𐎎  Name: UGARITIC LETTER MEM
0x0001038F   Symbol: 𐎏  Name: UGARITIC LETTER DHAL
0x00010390   Symbol: 𐎐  Name: UGARITIC LETTER NUN
0x00010391   Symbol: 𐎑  Name: UGARITIC LETTER ZU
0x00010392   Symbol: 𐎒  Name: UGARITIC LETTER SAMKA
0x00010393   Symbol: 𐎓  Name: UGARITIC LETTER AIN
0x00010394   Symbol: 𐎔  Name: UGARITIC LETTER PU
0x00010395   Symbol: 𐎕  Name: UGARITIC LETTER SADE
0x00010396   Symbol: 𐎖  Name: UGARITIC LETTER QOPA
0x00010397   Symbol: 𐎗  Name: UGARITIC LETTER RASHA
0x00010398   Symbol: 𐎘  Name: UGARITIC LETTER THANNA
0x00010399   Symbol: 𐎙  Name: UGARITIC LETTER GHAIN
0x0001039A   Symbol: 𐎚  Name: UGARITIC LETTER TO
0x0001039B   Symbol: 𐎛  Name: UGARITIC LETTER I
0x0001039C   Symbol: 𐎜  Name: UGARITIC LETTER U
0x0001039D   Symbol: 𐎝  Name: UGARITIC LETTER SSU
0x0001039F   Symbol: 𐎟  Name: UGARITIC WORD DIVIDER

# --- Starting Block: "Early Dynastic Cuneiform" (0x12480 to 0x1254F) ---
0x00012480   Symbol: 𒒀  Name: CUNEIFORM SIGN AB TIMES NUN TENU
0x00012481   Symbol: 𒒁  Name: CUNEIFORM SIGN AB TIMES SHU2
0x00012482   Symbol: 𒒂  Name: CUNEIFORM SIGN AD TIMES ESH2
0x00012483   Symbol: 𒒃  Name: CUNEIFORM SIGN BAD TIMES DISH TENU
0x00012484   Symbol: 𒒄  Name: CUNEIFORM SIGN BAHAR2 TIMES AB2
0x00012485   Symbol: 𒒅  Name: CUNEIFORM SIGN BAHAR2 TIMES NI
0x00012486   Symbol: 𒒆  Name: CUNEIFORM SIGN BAHAR2 TIMES ZA
0x00012487   Symbol: 𒒇  Name: CUNEIFORM SIGN BU OVER BU TIMES NA2
0x00012488   Symbol: 𒒈  Name: CUNEIFORM SIGN DA TIMES TAK4
0x00012489   Symbol: 𒒉  Name: CUNEIFORM SIGN DAG TIMES KUR
0x0001248A   Symbol: 𒒊  Name: CUNEIFORM SIGN DIM TIMES IGI
0x0001248B   Symbol: 𒒋  Name: CUNEIFORM SIGN DIM TIMES U U U
0x0001248C   Symbol: 𒒌  Name: CUNEIFORM SIGN DIM2 TIMES UD
0x0001248D   Symbol: 𒒍  Name: CUNEIFORM SIGN DUG TIMES ANSHE
0x0001248E   Symbol: 𒒎  Name: CUNEIFORM SIGN DUG TIMES ASH
0x0001248F   Symbol: 𒒏  Name: CUNEIFORM SIGN DUG TIMES ASH AT LEFT
0x00012490   Symbol: 𒒐  Name: CUNEIFORM SIGN DUG TIMES DIN
0x00012491   Symbol: 𒒑  Name: CUNEIFORM SIGN DUG TIMES DUN
0x00012492   Symbol: 𒒒  Name: CUNEIFORM SIGN DUG TIMES ERIN2
0x00012493   Symbol: 𒒓  Name: CUNEIFORM SIGN DUG TIMES GA
0x00012494   Symbol: 𒒔  Name: CUNEIFORM SIGN DUG TIMES GI
0x00012495   Symbol: 𒒕  Name: CUNEIFORM SIGN DUG TIMES GIR2 GUNU
0x00012496   Symbol: 𒒖  Name: CUNEIFORM SIGN DUG TIMES GISH
0x00012497   Symbol: 𒒗  Name: CUNEIFORM SIGN DUG TIMES HA
0x00012498   Symbol: 𒒘  Name: CUNEIFORM SIGN DUG TIMES HI
0x00012499   Symbol: 𒒙  Name: CUNEIFORM SIGN DUG TIMES IGI GUNU
0x0001249A   Symbol: 𒒚  Name: CUNEIFORM SIGN DUG TIMES KASKAL
0x0001249B   Symbol: 𒒛  Name: CUNEIFORM SIGN DUG TIMES KUR
0x0001249C   Symbol: 𒒜  Name: CUNEIFORM SIGN DUG TIMES KUSHU2
0x0001249D   Symbol: 𒒝  Name: CUNEIFORM SIGN DUG TIMES KUSHU2 PLUS KASKAL
0x0001249E   Symbol: 𒒞  Name: CUNEIFORM SIGN DUG TIMES LAK-020
0x0001249F   Symbol: 𒒟  Name: CUNEIFORM SIGN DUG TIMES LAM
0x000124A0   Symbol: 𒒠  Name: CUNEIFORM SIGN DUG TIMES LAM TIMES KUR
0x000124A1   Symbol: 𒒡  Name: CUNEIFORM SIGN DUG TIMES LUH PLUS GISH
0x000124A2   Symbol: 𒒢  Name: CUNEIFORM SIGN DUG TIMES MASH
0x000124A3   Symbol: 𒒣  Name: CUNEIFORM SIGN DUG TIMES MES
0x000124A4   Symbol: 𒒤  Name: CUNEIFORM SIGN DUG TIMES MI
0x000124A5   Symbol: 𒒥  Name: CUNEIFORM SIGN DUG TIMES NI
0x000124A6   Symbol: 𒒦  Name: CUNEIFORM SIGN DUG TIMES PI
0x000124A7   Symbol: 𒒧  Name: CUNEIFORM SIGN DUG TIMES SHE
0x000124A8   Symbol: 𒒨  Name: CUNEIFORM SIGN DUG TIMES SI GUNU
0x000124A9   Symbol: 𒒩  Name: CUNEIFORM SIGN E2 TIMES KUR
0x000124AA   Symbol: 𒒪  Name: CUNEIFORM SIGN E2 TIMES PAP
0x000124AB   Symbol: 𒒫  Name: CUNEIFORM SIGN ERIN2 X
0x000124AC   Symbol: 𒒬  Name: CUNEIFORM SIGN ESH2 CROSSING ESH2
0x000124AD   Symbol: 𒒭  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES ASH
0x000124AE   Symbol: 𒒮  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES HI
0x000124AF   Symbol: 𒒯  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES IGI GUNU
0x000124B0   Symbol: 𒒰  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES LA
0x000124B1   Symbol: 𒒱  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES LAL
0x000124B2   Symbol: 𒒲  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES ME
0x000124B3   Symbol: 𒒳  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES MES
0x000124B4   Symbol: 𒒴  Name: CUNEIFORM SIGN EZEN SHESHIG TIMES SU
0x000124B5   Symbol: 𒒵  Name: CUNEIFORM SIGN EZEN TIMES SU
0x000124B6   Symbol: 𒒶  Name: CUNEIFORM SIGN GA2 TIMES BAHAR2
0x000124B7   Symbol: 𒒷  Name: CUNEIFORM SIGN GA2 TIMES DIM GUNU
0x000124B8   Symbol: 𒒸  Name: CUNEIFORM SIGN GA2 TIMES DUG TIMES IGI GUNU
0x000124B9   Symbol: 𒒹  Name: CUNEIFORM SIGN GA2 TIMES DUG TIMES KASKAL
0x000124BA   Symbol: 𒒺  Name: CUNEIFORM SIGN GA2 TIMES EREN
0x000124BB   Symbol: 𒒻  Name: CUNEIFORM SIGN GA2 TIMES GA
0x000124BC   Symbol: 𒒼  Name: CUNEIFORM SIGN GA2 TIMES GAR PLUS DI
0x000124BD   Symbol: 𒒽  Name: CUNEIFORM SIGN GA2 TIMES GAR PLUS NE
0x000124BE   Symbol: 𒒾  Name: CUNEIFORM SIGN GA2 TIMES HA PLUS A
0x000124BF   Symbol: 𒒿  Name: CUNEIFORM SIGN GA2 TIMES KUSHU2 PLUS KASKAL
0x000124C0   Symbol: 𒓀  Name: CUNEIFORM SIGN GA2 TIMES LAM
0x000124C1   Symbol: 𒓁  Name: CUNEIFORM SIGN GA2 TIMES LAM TIMES KUR
0x000124C2   Symbol: 𒓂  Name: CUNEIFORM SIGN GA2 TIMES LUH
0x000124C3   Symbol: 𒓃  Name: CUNEIFORM SIGN GA2 TIMES MUSH
0x000124C4   Symbol: 𒓄  Name: CUNEIFORM SIGN GA2 TIMES NE
0x000124C5   Symbol: 𒓅  Name: CUNEIFORM SIGN GA2 TIMES NE PLUS E2
0x000124C6   Symbol: 𒓆  Name: CUNEIFORM SIGN GA2 TIMES NE PLUS GI
0x000124C7   Symbol: 𒓇  Name: CUNEIFORM SIGN GA2 TIMES SHIM
0x000124C8   Symbol: 𒓈  Name: CUNEIFORM SIGN GA2 TIMES ZIZ2
0x000124C9   Symbol: 𒓉  Name: CUNEIFORM SIGN GABA ROTATED NINETY DEGREES
0x000124CA   Symbol: 𒓊  Name: CUNEIFORM SIGN GESHTIN TIMES U
0x000124CB   Symbol: 𒓋  Name: CUNEIFORM SIGN GISH TIMES GISH CROSSING GISH
0x000124CC   Symbol: 𒓌  Name: CUNEIFORM SIGN GU2 TIMES IGI GUNU
0x000124CD   Symbol: 𒓍  Name: CUNEIFORM SIGN GUD PLUS GISH TIMES TAK4
0x000124CE   Symbol: 𒓎  Name: CUNEIFORM SIGN HA TENU GUNU
0x000124CF   Symbol: 𒓏  Name: CUNEIFORM SIGN HI TIMES ASH OVER HI TIMES ASH
0x000124D0   Symbol: 𒓐  Name: CUNEIFORM SIGN KA TIMES BU
0x000124D1   Symbol: 𒓑  Name: CUNEIFORM SIGN KA TIMES KA
0x000124D2   Symbol: 𒓒  Name: CUNEIFORM SIGN KA TIMES U U U
0x000124D3   Symbol: 𒓓  Name: CUNEIFORM SIGN KA TIMES UR
0x000124D4   Symbol: 𒓔  Name: CUNEIFORM SIGN LAGAB TIMES ZU OVER ZU
0x000124D5   Symbol: 𒓕  Name: CUNEIFORM SIGN LAK-003
0x000124D6   Symbol: 𒓖  Name: CUNEIFORM SIGN LAK-021
0x000124D7   Symbol: 𒓗  Name: CUNEIFORM SIGN LAK-025
0x000124D8   Symbol: 𒓘  Name: CUNEIFORM SIGN LAK-030
0x000124D9   Symbol: 𒓙  Name: CUNEIFORM SIGN LAK-050
0x000124DA   Symbol: 𒓚  Name: CUNEIFORM SIGN LAK-051
0x000124DB   Symbol: 𒓛  Name: CUNEIFORM SIGN LAK-062
0x000124DC   Symbol: 𒓜  Name: CUNEIFORM SIGN LAK-079 OVER LAK-079 GUNU
0x000124DD   Symbol: 𒓝  Name: CUNEIFORM SIGN LAK-080
0x000124DE   Symbol: 𒓞  Name: CUNEIFORM SIGN LAK-081 OVER LAK-081
0x000124DF   Symbol: 𒓟  Name: CUNEIFORM SIGN LAK-092
0x000124E0   Symbol: 𒓠  Name: CUNEIFORM SIGN LAK-130
0x000124E1   Symbol: 𒓡  Name: CUNEIFORM SIGN LAK-142
0x000124E2   Symbol: 𒓢  Name: CUNEIFORM SIGN LAK-210
0x000124E3   Symbol: 𒓣  Name: CUNEIFORM SIGN LAK-219
0x000124E4   Symbol: 𒓤  Name: CUNEIFORM SIGN LAK-220
0x000124E5   Symbol: 𒓥  Name: CUNEIFORM SIGN LAK-225
0x000124E6   Symbol: 𒓦  Name: CUNEIFORM SIGN LAK-228
0x000124E7   Symbol: 𒓧  Name: CUNEIFORM SIGN LAK-238
0x000124E8   Symbol: 𒓨  Name: CUNEIFORM SIGN LAK-265
0x000124E9   Symbol: 𒓩  Name: CUNEIFORM SIGN LAK-266
0x000124EA   Symbol: 𒓪  Name: CUNEIFORM SIGN LAK-343
0x000124EB   Symbol: 𒓫  Name: CUNEIFORM SIGN LAK-347
0x000124EC   Symbol: 𒓬  Name: CUNEIFORM SIGN LAK-348
0x000124ED   Symbol: 𒓭  Name: CUNEIFORM SIGN LAK-383
0x000124EE   Symbol: 𒓮  Name: CUNEIFORM SIGN LAK-384
0x000124EF   Symbol: 𒓯  Name: CUNEIFORM SIGN LAK-390
0x000124F0   Symbol: 𒓰  Name: CUNEIFORM SIGN LAK-441
0x000124F1   Symbol: 𒓱  Name: CUNEIFORM SIGN LAK-449
0x000124F2   Symbol: 𒓲  Name: CUNEIFORM SIGN LAK-449 TIMES GU
0x000124F3   Symbol: 𒓳  Name: CUNEIFORM SIGN LAK-449 TIMES IGI
0x000124F4   Symbol: 𒓴  Name: CUNEIFORM SIGN LAK-449 TIMES PAP PLUS LU3
0x000124F5   Symbol: 𒓵  Name: CUNEIFORM SIGN LAK-449 TIMES PAP PLUS PAP PLUS LU3
0x000124F6   Symbol: 𒓶  Name: CUNEIFORM SIGN LAK-449 TIMES U2 PLUS BA
0x000124F7   Symbol: 𒓷  Name: CUNEIFORM SIGN LAK-450
0x000124F8   Symbol: 𒓸  Name: CUNEIFORM SIGN LAK-457
0x000124F9   Symbol: 𒓹  Name: CUNEIFORM SIGN LAK-470
0x000124FA   Symbol: 𒓺  Name: CUNEIFORM SIGN LAK-483
0x000124FB   Symbol: 𒓻  Name: CUNEIFORM SIGN LAK-490
0x000124FC   Symbol: 𒓼  Name: CUNEIFORM SIGN LAK-492
0x000124FD   Symbol: 𒓽  Name: CUNEIFORM SIGN LAK-493
0x000124FE   Symbol: 𒓾  Name: CUNEIFORM SIGN LAK-495
0x000124FF   Symbol: 𒓿  Name: CUNEIFORM SIGN LAK-550
0x00012500   Symbol: 𒔀  Name: CUNEIFORM SIGN LAK-608
0x00012501   Symbol: 𒔁  Name: CUNEIFORM SIGN LAK-617
0x00012502   Symbol: 𒔂  Name: CUNEIFORM SIGN LAK-617 TIMES ASH
0x00012503   Symbol: 𒔃  Name: CUNEIFORM SIGN LAK-617 TIMES BAD
0x00012504   Symbol: 𒔄  Name: CUNEIFORM SIGN LAK-617 TIMES DUN3 GUNU GUNU
0x00012505   Symbol: 𒔅  Name: CUNEIFORM SIGN LAK-617 TIMES KU3
0x00012506   Symbol: 𒔆  Name: CUNEIFORM SIGN LAK-617 TIMES LA
0x00012507   Symbol: 𒔇  Name: CUNEIFORM SIGN LAK-617 TIMES TAR
0x00012508   Symbol: 𒔈  Name: CUNEIFORM SIGN LAK-617 TIMES TE
0x00012509   Symbol: 𒔉  Name: CUNEIFORM SIGN LAK-617 TIMES U2
0x0001250A   Symbol: 𒔊  Name: CUNEIFORM SIGN LAK-617 TIMES UD
0x0001250B   Symbol: 𒔋  Name: CUNEIFORM SIGN LAK-617 TIMES URUDA
0x0001250C   Symbol: 𒔌  Name: CUNEIFORM SIGN LAK-636
0x0001250D   Symbol: 𒔍  Name: CUNEIFORM SIGN LAK-648
0x0001250E   Symbol: 𒔎  Name: CUNEIFORM SIGN LAK-648 TIMES DUB
0x0001250F   Symbol: 𒔏  Name: CUNEIFORM SIGN LAK-648 TIMES GA
0x00012510   Symbol: 𒔐  Name: CUNEIFORM SIGN LAK-648 TIMES IGI
0x00012511   Symbol: 𒔑  Name: CUNEIFORM SIGN LAK-648 TIMES IGI GUNU
0x00012512   Symbol: 𒔒  Name: CUNEIFORM SIGN LAK-648 TIMES NI
0x00012513   Symbol: 𒔓  Name: CUNEIFORM SIGN LAK-648 TIMES PAP PLUS PAP PLUS LU3
0x00012514   Symbol: 𒔔  Name: CUNEIFORM SIGN LAK-648 TIMES SHESH PLUS KI
0x00012515   Symbol: 𒔕  Name: CUNEIFORM SIGN LAK-648 TIMES UD
0x00012516   Symbol: 𒔖  Name: CUNEIFORM SIGN LAK-648 TIMES URUDA
0x00012517   Symbol: 𒔗  Name: CUNEIFORM SIGN LAK-724
0x00012518   Symbol: 𒔘  Name: CUNEIFORM SIGN LAK-749
0x00012519   Symbol: 𒔙  Name: CUNEIFORM SIGN LU2 GUNU TIMES ASH
0x0001251A   Symbol: 𒔚  Name: CUNEIFORM SIGN LU2 TIMES DISH
0x0001251B   Symbol: 𒔛  Name: CUNEIFORM SIGN LU2 TIMES HAL
0x0001251C   Symbol: 𒔜  Name: CUNEIFORM SIGN LU2 TIMES PAP
0x0001251D   Symbol: 𒔝  Name: CUNEIFORM SIGN LU2 TIMES PAP PLUS PAP PLUS LU3
0x0001251E   Symbol: 𒔞  Name: CUNEIFORM SIGN LU2 TIMES TAK4
0x0001251F   Symbol: 𒔟  Name: CUNEIFORM SIGN MI PLUS ZA7
0x00012520   Symbol: 𒔠  Name: CUNEIFORM SIGN MUSH OVER MUSH TIMES GA
0x00012521   Symbol: 𒔡  Name: CUNEIFORM SIGN MUSH OVER MUSH TIMES KAK
0x00012522   Symbol: 𒔢  Name: CUNEIFORM SIGN NINDA2 TIMES DIM GUNU
0x00012523   Symbol: 𒔣  Name: CUNEIFORM SIGN NINDA2 TIMES GISH
0x00012524   Symbol: 𒔤  Name: CUNEIFORM SIGN NINDA2 TIMES GUL
0x00012525   Symbol: 𒔥  Name: CUNEIFORM SIGN NINDA2 TIMES HI
0x00012526   Symbol: 𒔦  Name: CUNEIFORM SIGN NINDA2 TIMES KESH2
0x00012527   Symbol: 𒔧  Name: CUNEIFORM SIGN NINDA2 TIMES LAK-050
0x00012528   Symbol: 𒔨  Name: CUNEIFORM SIGN NINDA2 TIMES MASH
0x00012529   Symbol: 𒔩  Name: CUNEIFORM SIGN NINDA2 TIMES PAP PLUS PAP
0x0001252A   Symbol: 𒔪  Name: CUNEIFORM SIGN NINDA2 TIMES U
0x0001252B   Symbol: 𒔫  Name: CUNEIFORM SIGN NINDA2 TIMES U PLUS U
0x0001252C   Symbol: 𒔬  Name: CUNEIFORM SIGN NINDA2 TIMES URUDA
0x0001252D   Symbol: 𒔭  Name: CUNEIFORM SIGN SAG GUNU TIMES HA
0x0001252E   Symbol: 𒔮  Name: CUNEIFORM SIGN SAG TIMES EN
0x0001252F   Symbol: 𒔯  Name: CUNEIFORM SIGN SAG TIMES SHE AT LEFT
0x00012530   Symbol: 𒔰  Name: CUNEIFORM SIGN SAG TIMES TAK4
0x00012531   Symbol: 𒔱  Name: CUNEIFORM SIGN SHA6 TENU
0x00012532   Symbol: 𒔲  Name: CUNEIFORM SIGN SHE OVER SHE
0x00012533   Symbol: 𒔳  Name: CUNEIFORM SIGN SHE PLUS HUB2
0x00012534   Symbol: 𒔴  Name: CUNEIFORM SIGN SHE PLUS NAM2
0x00012535   Symbol: 𒔵  Name: CUNEIFORM SIGN SHE PLUS SAR
0x00012536   Symbol: 𒔶  Name: CUNEIFORM SIGN SHU2 PLUS DUG TIMES NI
0x00012537   Symbol: 𒔷  Name: CUNEIFORM SIGN SHU2 PLUS E2 TIMES AN
0x00012538   Symbol: 𒔸  Name: CUNEIFORM SIGN SI TIMES TAK4
0x00012539   Symbol: 𒔹  Name: CUNEIFORM SIGN TAK4 PLUS SAG
0x0001253A   Symbol: 𒔺  Name: CUNEIFORM SIGN TUM TIMES GAN2 TENU
0x0001253B   Symbol: 𒔻  Name: CUNEIFORM SIGN TUM TIMES THREE DISH
0x0001253C   Symbol: 𒔼  Name: CUNEIFORM SIGN UR2 INVERTED
0x0001253D   Symbol: 𒔽  Name: CUNEIFORM SIGN UR2 TIMES UD
0x0001253E   Symbol: 𒔾  Name: CUNEIFORM SIGN URU TIMES DARA3
0x0001253F   Symbol: 𒔿  Name: CUNEIFORM SIGN URU TIMES LAK-668
0x00012540   Symbol: 𒕀  Name: CUNEIFORM SIGN URU TIMES LU3
0x00012541   Symbol: 𒕁  Name: CUNEIFORM SIGN ZA7
0x00012542   Symbol: 𒕂  Name: CUNEIFORM SIGN ZU OVER ZU PLUS SAR
0x00012543   Symbol: 𒕃  Name: CUNEIFORM SIGN ZU5 TIMES THREE DISH TENU

# --- Starting Block: "Egyptian Hieroglyphs" (0x13000 to 0x1342F) ---
